event_id,repo,file_name,real_defect,exception_type,exception_idx,http_status,app_code_changed,validator_changed,schema_changed,fixture_changed,config_changed,locator_healed,historical_flake_rate,commit_count,unique_developers,lines_added,lines_deleted,code_churn,file_age_days,commit_frequency,score_pre_only,score_fail_only,score_fused_rule,score_fused_ml
d4j-Closure-27,defects4j:Closure,src/com/google/javascript/rhino/SourcePosition.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,9,8,147,6,153,679,0.0928,0.0026544904888437045,1.0,0.08265449048884371,0.0002653489491588498
d4j-Closure-27,defects4j:Closure,src/com/google/javascript/rhino/JSDocInfoBuilder.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,26,10,1034,39,1073,857,0.2124,0.003487849528681141,1.0,0.08348784952868114,0.0002157270107522301
d4j-Closure-27,defects4j:Closure,src/com/google/javascript/rhino/Node.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,73,10,5174,2779,7953,903,0.5659,0.01359703890910045,1.0,0.09359703890910046,0.00033022101739258234
d4j-Closure-29,defects4j:Closure,src/com/google/javascript/jscomp/InlineObjectLiterals.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,13,5,581,125,706,5574,0.0163,0.9637332254023137,1.0,1.0,0.9965530484336679
d4j-Closure-29,defects4j:Closure,src/com/google/javascript/jscomp/CheckSideEffects.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,17,9,253,22,275,800,0.1487,0.0019469221829636612,1.0,0.08194692218296366,0.00020898916518945345
d4j-Closure-29,defects4j:Closure,src/com/google/javascript/jscomp/CheckProvides.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,13,11,150,17,167,853,0.1067,0.0023609107898478867,1.0,0.08236091078984789,0.00021294026140396358
d4j-Closure-29,defects4j:Closure,src/com/google/javascript/jscomp/ExpressionDecomposer.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,21,5,1064,186,1250,748,0.1965,0.004154599256370976,1.0,0.08415459925637098,0.0002688213866235362
d4j-Closure-29,defects4j:Closure,src/com/google/javascript/jscomp/VerboseMessageFormatter.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,11,8,64,8,72,749,0.1028,0.0026544904888437045,1.0,0.08265449048884371,0.0002653489491588498
d4j-Closure-29,defects4j:Closure,src/com/google/javascript/jscomp/NameAnonymousFunctions.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,11,8,111,9,120,806,0.0955,0.0026544904888437045,1.0,0.08265449048884371,0.0002653489491588498
d4j-Closure-29,defects4j:Closure,src/com/google/javascript/jscomp/CheckMissingGetCssName.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,15,8,153,31,184,903,0.1163,0.0051316703940782376,1.0,0.08513167039407823,0.0002653489491588498
d4j-Closure-29,defects4j:Closure,src/com/google/javascript/jscomp/GatherRawExports.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,11,5,96,14,110,815,0.0945,0.005763839213549043,1.0,0.08576383921354905,0.0002653489491588498
d4j-Closure-30,defects4j:Closure,src/com/google/javascript/jscomp/FlowSensitiveInlineVariables.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,23,11,563,71,634,6122,0.0263,0.9595687534688667,1.0,1.0,0.9956107831271841
d4j-Closure-30,defects4j:Closure,src/com/google/javascript/jscomp/MustBeReachingVariableDef.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,23,11,506,68,574,6122,0.0263,0.9595687534688667,1.0,1.0,0.9956107831271841
d4j-Closure-30,defects4j:Closure,src/com/google/javascript/jscomp/CheckDebuggerStatement.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,14,9,93,38,131,742,0.1321,0.004031831451747196,1.0,0.0840318314517472,0.00021294026140396358
d4j-Closure-30,defects4j:Closure,src/com/google/javascript/jscomp/Strings.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,6,4,164,45,209,648,0.0648,0.007651702254570913,1.0,0.08765170225457092,0.0002825857943135881
d4j-Closure-30,defects4j:Closure,src/com/google/javascript/jscomp/SpecializationAwareCompilerPass.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,11,8,44,16,60,524,0.1469,0.005261395233918848,1.0,0.08526139523391885,0.0002931615463077591
d4j-Closure-30,defects4j:Closure,src/com/google/javascript/jscomp/StrictWarningsGuard.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,9,5,46,4,50,847,0.0744,0.0026544904888437045,1.0,0.08265449048884371,0.0002931615463077591
d4j-Closure-30,defects4j:Closure,src/com/google/javascript/jscomp/RemoveUnusedPrototypeProperties.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,15,10,184,36,220,819,0.1282,0.004031831451747196,1.0,0.0840318314517472,0.00021294026140396358
d4j-Closure-30,defects4j:Closure,src/com/google/javascript/jscomp/ObjectPropertyStringPreprocess.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,15,8,171,21,192,754,0.1393,0.004183682348890889,1.0,0.08418368234889088,0.0002653489491588498
d4j-Closure-31,defects4j:Closure,src/com/google/javascript/jscomp/Compiler.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,144,22,3554,1121,4675,6122,0.1647,0.980664723975274,1.0,1.0,0.9995138391636202
d4j-Closure-31,defects4j:Closure,src/com/google/javascript/jscomp/DiagnosticGroupWarningsGuard.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,8,5,69,4,73,545,0.1028,0.002814138223846397,1.0,0.0828141382238464,0.0002653489491588498
d4j-Closure-31,defects4j:Closure,src/com/google/javascript/jscomp/LiveVariablesAnalysis.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,17,9,325,18,343,882,0.1349,0.0017739775546892597,1.0,0.08177397755468926,0.00020898916518945345
d4j-Closure-31,defects4j:Closure,src/com/google/javascript/jscomp/ProcessCommonJSModules.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,3,2,287,16,303,54,0.3889,0.013457481014450753,1.0,0.09345748101445076,0.00027716355517574595
d4j-Closure-31,defects4j:Closure,src/com/google/javascript/jscomp/ExtractPrototypeMemberDeclarations.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,20,10,441,75,516,748,0.1872,0.005883677583440654,1.0,0.08588367758344065,0.00020726264997940604
d4j-Closure-31,defects4j:Closure,src/com/google/javascript/jscomp/Result.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,6,6,76,5,81,524,0.0802,0.0028349196466824623,1.0,0.08283491964668246,0.0002653489491588498
d4j-Closure-31,defects4j:Closure,src/com/google/javascript/jscomp/ReferenceCollectingCallback.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,30,7,850,126,976,741,0.2834,0.006179437126204534,1.0,0.08617943712620453,0.0002688213866235362
d4j-Closure-31,defects4j:Closure,src/com/google/javascript/jscomp/InferJSDocInfo.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,20,7,276,52,328,791,0.177,0.00607186077466368,1.0,0.08607186077466368,0.00026042566558934037
d4j-Closure-32,defects4j:Closure,src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,59,13,2785,435,3220,6122,0.0675,0.9815921499696041,1.0,1.0,0.9993107546266922
d4j-Closure-32,defects4j:Closure,src/com/google/javascript/jscomp/parsing/Config.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,14,6,135,33,168,524,0.187,0.011741141348465435,1.0,0.09174114134846544,0.0002653489491588498
d4j-Closure-32,defects4j:Closure,src/com/google/javascript/jscomp/parsing/JsDocTokenStream.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,10,8,495,8,503,797,0.0878,0.0014324813599596743,1.0,0.08143248135995967,0.0002582743295081596
d4j-Closure-32,defects4j:Closure,src/com/google/javascript/jscomp/parsing/TypeSafeDispatcher.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,9,336,50,386,870,0.0966,0.00236129520579439,1.0,0.0823612952057944,0.00020898916518945345
d4j-Closure-33,defects4j:Closure,src/com/google/javascript/rhino/jstype/PrototypeObjectType.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,39,9,830,249,1079,6122,0.0446,0.9760097537480333,1.0,1.0,0.9991415424762466
d4j-Closure-33,defects4j:Closure,src/com/google/javascript/rhino/jstype/AllType.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,18,10,164,52,216,813,0.155,0.004031831451747196,1.0,0.0840318314517472,0.00021294026140396358
d4j-Closure-33,defects4j:Closure,src/com/google/javascript/rhino/jstype/JSType.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,54,10,1509,327,1836,848,0.4458,0.009797245880937638,1.0,0.08979724588093764,0.00026872000696283305
d4j-Closure-34,defects4j:Closure,src/com/google/javascript/jscomp/CodeGenerator.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,66,11,1639,409,2048,6122,0.0755,0.9820595747131237,1.0,1.0,0.9993107546266922
d4j-Closure-34,defects4j:Closure,src/com/google/javascript/jscomp/CodePrinter.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,30,11,936,215,1151,6122,0.0343,0.9600250171164602,1.0,1.0,0.9957275455517289
d4j-Closure-34,defects4j:Closure,src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,18,5,786,192,978,741,0.17,0.0035996821680404387,1.0,0.08359968216804044,0.0002582743295081596
d4j-Closure-34,defects4j:Closure,src/com/google/javascript/jscomp/EmptyMessageBundle.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,9,5,68,16,84,677,0.0931,0.005763839213549043,1.0,0.08576383921354905,0.0002653489491588498
d4j-Closure-34,defects4j:Closure,src/com/google/javascript/jscomp/PeepholeOptimizationsPass.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,9,6,253,45,298,639,0.0986,0.0037793476149277448,1.0,0.08377934761492775,0.00026042566558934037
d4j-Closure-35,defects4j:Closure,src/com/google/javascript/jscomp/TypeInference.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,70,11,1848,435,2283,6122,0.08,0.9815921499696041,1.0,1.0,0.9993107546266922
d4j-Closure-35,defects4j:Closure,src/com/google/javascript/jscomp/AnonymousFunctionNamingPolicy.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,4,4,62,1,63,524,0.0534,0.003105727633996786,1.0,0.08310572763399679,0.0002825857943135881
d4j-Closure-35,defects4j:Closure,src/com/google/javascript/jscomp/RemoveTryCatch.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,8,126,12,138,748,0.1123,0.004594304045259864,1.0,0.08459430404525986,0.0002653489491588498
d4j-Closure-35,defects4j:Closure,src/com/google/javascript/jscomp/LoggerErrorManager.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,10,8,82,7,89,524,0.1336,0.002422433493663043,1.0,0.08242243349366304,0.0002653489491588498
d4j-Closure-35,defects4j:Closure,src/com/google/javascript/jscomp/DataFlowAnalysis.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,17,10,656,79,735,736,0.1617,0.0026525550688606555,1.0,0.08265255506886066,0.00020726264997940604
d4j-Closure-35,defects4j:Closure,src/com/google/javascript/jscomp/RhinoErrorReporter.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,5,205,31,236,797,0.1054,0.005384719853878645,1.0,0.08538471985387865,0.00026042566558934037
d4j-Closure-35,defects4j:Closure,src/com/google/javascript/jscomp/BasicErrorManager.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,10,8,221,30,251,631,0.1109,0.0051208321905416585,1.0,0.08512083219054166,0.00026042566558934037
d4j-Closure-36,defects4j:Closure,src/com/google/javascript/jscomp/InlineVariables.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,27,8,944,220,1164,6122,0.0309,0.9805577132911645,1.0,1.0,0.9992389213218861
d4j-Closure-36,defects4j:Closure,src/com/google/javascript/jscomp/CleanupPasses.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,1,1,135,0,135,1,1.0,0.004916883800733015,1.0,0.08491688380073302,0.00034094167148334027
d4j-Closure-36,defects4j:Closure,src/com/google/javascript/jscomp/AbstractCompiler.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,33,8,388,45,433,826,0.2797,0.010404830874322465,1.0,0.09040483087432247,0.0002688213866235362
d4j-Closure-36,defects4j:Closure,src/com/google/javascript/jscomp/AnonymousFunctionNamingPolicy.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,4,4,62,1,63,524,0.0534,0.003105727633996786,1.0,0.08310572763399679,0.0002825857943135881
d4j-Closure-36,defects4j:Closure,src/com/google/javascript/jscomp/StripCode.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,21,10,777,169,946,791,0.1858,0.003487849528681141,1.0,0.08348784952868114,0.0002157270107522301
d4j-Closure-36,defects4j:Closure,src/com/google/javascript/jscomp/UseSite.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,14,8,64,14,78,524,0.187,0.005204844868458525,1.0,0.08520484486845853,0.0002653489491588498
d4j-Closure-36,defects4j:Closure,src/com/google/javascript/jscomp/BasicErrorManager.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,10,8,221,30,251,631,0.1109,0.0051208321905416585,1.0,0.08512083219054166,0.00026042566558934037
d4j-Closure-37,defects4j:Closure,src/com/google/javascript/jscomp/NodeTraversal.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,24,9,738,54,792,6122,0.0274,0.9695975334530964,1.0,1.0,0.9956107831271841
d4j-Closure-37,defects4j:Closure,src/com/google/javascript/jscomp/parsing/IRFactory.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,64,13,2083,762,2845,6122,0.0732,0.9780294205391179,1.0,1.0,0.9993107546266922
d4j-Closure-37,defects4j:Closure,src/com/google/javascript/jscomp/EmptyMessageBundle.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,9,5,68,16,84,677,0.0931,0.005763839213549043,1.0,0.08576383921354905,0.0002653489491588498
d4j-Closure-37,defects4j:Closure,src/com/google/javascript/jscomp/CheckRegExp.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,10,5,92,9,101,585,0.1197,0.002422433493663043,1.0,0.08242243349366304,0.0002653489491588498
d4j-Closure-38,defects4j:Closure,src/com/google/javascript/jscomp/CodeConsumer.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,20,9,350,50,400,6122,0.0229,0.9627346668024099,1.0,1.0,0.9948280025588363
d4j-Closure-38,defects4j:Closure,src/com/google/javascript/jscomp/CallGraph.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,11,5,1131,321,1452,467,0.1649,0.004172731921167723,1.0,0.08417273192116773,0.00025817692639468524
d4j-Closure-38,defects4j:Closure,src/com/google/javascript/jscomp/ProcessCommonJSModules.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,3,2,287,16,303,54,0.3889,0.013457481014450753,1.0,0.09345748101445076,0.00027716355517574595
d4j-Closure-38,defects4j:Closure,src/com/google/javascript/jscomp/GlobalNamespace.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,35,9,1416,131,1547,791,0.3097,0.006354301447082505,1.0,0.0863543014470825,0.0002157270107522301
d4j-Closure-39,defects4j:Closure,src/com/google/javascript/rhino/jstype/PrototypeObjectType.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,37,9,802,249,1051,6122,0.0423,0.9760097537480333,1.0,1.0,0.9991415424762466
d4j-Closure-39,defects4j:Closure,src/com/google/javascript/rhino/jstype/JSTypeNative.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,7,4,168,3,171,524,0.0935,0.0028349196466824623,1.0,0.08283491964668246,0.0002825857943135881
d4j-Closure-39,defects4j:Closure,src/com/google/javascript/rhino/jstype/BooleanLiteralSet.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,8,7,103,6,109,524,0.1069,0.002814138223846397,1.0,0.0828141382238464,0.0002653489491588498
d4j-Closure-40,defects4j:Closure,src/com/google/javascript/jscomp/NameAnalyzer.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,39,12,2169,365,2534,6122,0.0446,0.9815860521932785,1.0,1.0,0.9993107546266922
d4j-Closure-40,defects4j:Closure,src/com/google/javascript/jscomp/CheckMissingGetCssName.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,14,8,152,29,181,741,0.1323,0.005067464471485203,1.0,0.08506746447148521,0.0002653489491588498
d4j-Closure-40,defects4j:Closure,src/com/google/javascript/jscomp/SideEffectsAnalysis.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,15,5,1251,259,1510,475,0.2211,0.004154599256370976,1.0,0.08415459925637098,0.0002582743295081596
d4j-Closure-40,defects4j:Closure,src/com/google/javascript/jscomp/IgnoreCajaProperties.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,11,8,183,64,247,707,0.1089,0.006568799110270475,1.0,0.08656879911027048,0.0002653489491588498
d4j-Closure-41,defects4j:Closure,src/com/google/javascript/jscomp/FunctionTypeBuilder.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,45,10,1233,393,1626,6122,0.0515,0.986765729973418,1.0,1.0,0.9993107546266922
d4j-Closure-41,defects4j:Closure,src/com/google/javascript/jscomp/CreateSyntheticBlocks.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,8,305,88,393,748,0.1123,0.003006806131588315,1.0,0.08300680613158831,0.00026042566558934037
d4j-Closure-41,defects4j:Closure,src/com/google/javascript/jscomp/TypedCodeGenerator.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,28,10,267,78,345,736,0.2663,0.008184125411654789,1.0,0.0881841254116548,0.00021752401945494105
d4j-Closure-41,defects4j:Closure,src/com/google/javascript/jscomp/NameAnonymousFunctionsMapped.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,10,8,134,10,144,806,0.0868,0.0026544904888437045,1.0,0.08265449048884371,0.0002653489491588498
d4j-Closure-41,defects4j:Closure,src/com/google/javascript/jscomp/CheckAccidentalSemicolon.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,8,91,17,108,736,0.1141,0.004594304045259864,1.0,0.08459430404525986,0.0002653489491588498
d4j-Closure-41,defects4j:Closure,src/com/google/javascript/jscomp/CheckLevelLegacy.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,8,8,35,5,40,524,0.1069,0.002814138223846397,1.0,0.0828141382238464,0.000321074608774945
d4j-Closure-42,defects4j:Closure,src/com/google/javascript/jscomp/parsing/IRFactory.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,63,13,2076,765,2841,6122,0.072,0.9780294205391179,1.0,1.0,0.9993107546266922
d4j-Closure-42,defects4j:Closure,src/com/google/javascript/jscomp/parsing/JsDocToken.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,8,8,54,5,59,524,0.1069,0.002814138223846397,1.0,0.0828141382238464,0.0002931615463077591
d4j-Closure-42,defects4j:Closure,src/com/google/javascript/jscomp/parsing/NullErrorReporter.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,8,90,18,108,797,0.1054,0.005033365604368712,1.0,0.08503336560436871,0.0002653489491588498
d4j-Closure-42,defects4j:Closure,src/com/google/javascript/jscomp/parsing/Config.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,14,6,135,33,168,524,0.187,0.011741141348465435,1.0,0.09174114134846544,0.0002653489491588498
d4j-Closure-43,defects4j:Closure,src/com/google/javascript/jscomp/TypedScopeCreator.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,90,10,4070,2117,6187,6122,0.1029,0.987598800756314,1.0,1.0,0.9997281962691474
d4j-Closure-43,defects4j:Closure,src/com/google/javascript/jscomp/ReplaceCssNames.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,19,8,410,157,567,748,0.1778,0.00607186077466368,1.0,0.08607186077466368,0.0002582743295081596
d4j-Closure-43,defects4j:Closure,src/com/google/javascript/jscomp/FunctionNames.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,8,187,12,199,736,0.1141,0.004594304045259864,1.0,0.08459430404525986,0.0002653489491588498
d4j-Closure-43,defects4j:Closure,src/com/google/javascript/jscomp/ClosureOptimizePrimitives.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,6,3,256,136,392,210,0.2,0.025167502036010734,1.0,0.10516750203601073,0.00027734278709439696
d4j-Closure-43,defects4j:Closure,src/com/google/javascript/jscomp/DotFormatter.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,9,8,325,29,354,524,0.1202,0.0034441907951967515,1.0,0.08344419079519676,0.00026042566558934037
d4j-Closure-43,defects4j:Closure,src/com/google/javascript/jscomp/ShowByPathWarningsGuard.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,8,5,99,19,118,545,0.1028,0.006268638009431086,1.0,0.08626863800943109,0.0002653489491588498
d4j-Closure-43,defects4j:Closure,src/com/google/javascript/jscomp/CompilationLevel.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,32,6,235,47,282,800,0.28,0.01207710268376727,1.0,0.09207710268376727,0.00027106055223288285
d4j-Closure-43,defects4j:Closure,src/com/google/javascript/jscomp/ExportTestFunctions.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,20,10,211,37,248,748,0.1872,0.008829304750199538,1.0,0.08882930475019954,0.00020898916518945345
d4j-Closure-44,defects4j:Closure,src/com/google/javascript/jscomp/CodeConsumer.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,19,9,346,49,395,6122,0.0217,0.9627346668024099,1.0,1.0,0.9955707689504378
d4j-Closure-44,defects4j:Closure,src/com/google/javascript/jscomp/CheckMissingReturn.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,18,8,223,30,253,741,0.17,0.006892732444755587,1.0,0.0868927324447556,0.00026042566558934037
d4j-Closure-44,defects4j:Closure,src/com/google/javascript/jscomp/VerboseMessageFormatter.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,11,8,64,8,72,749,0.1028,0.0026544904888437045,1.0,0.08265449048884371,0.0002653489491588498
d4j-Closure-44,defects4j:Closure,src/com/google/javascript/jscomp/MessageFormatter.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,8,8,38,5,43,524,0.1069,0.002814138223846397,1.0,0.0828141382238464,0.0003210810632387439
d4j-Closure-45,defects4j:Closure,src/com/google/javascript/jscomp/RemoveUnusedVars.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,46,12,1824,850,2674,6122,0.0526,0.9780294205391179,1.0,1.0,0.9993107546266922
d4j-Closure-45,defects4j:Closure,src/com/google/javascript/jscomp/RemoveTryCatch.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,8,126,12,138,748,0.1123,0.004594304045259864,1.0,0.08459430404525986,0.0002653489491588498
d4j-Closure-45,defects4j:Closure,src/com/google/javascript/jscomp/AstValidator.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,3,852,32,884,220,0.3818,0.011820220922280607,1.0,0.09182022092228061,0.00027505173974149214
d4j-Closure-46,defects4j:Closure,src/com/google/javascript/rhino/jstype/RecordType.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,20,8,389,92,481,6122,0.0229,0.9790045624284603,1.0,1.0,0.9991691241745487
d4j-Closure-46,defects4j:Closure,src/com/google/javascript/rhino/jstype/UnionType.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,23,6,670,81,751,707,0.2277,0.0035996821680404387,1.0,0.08359968216804044,0.0002688213866235362
d4j-Closure-46,defects4j:Closure,src/com/google/javascript/rhino/jstype/ProxyObjectType.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,36,10,513,91,604,737,0.3419,0.01643033396970686,1.0,0.09643033396970686,0.0002157270107522301
d4j-Closure-46,defects4j:Closure,src/com/google/javascript/rhino/jstype/UnresolvedTypeExpression.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,11,5,156,73,229,524,0.1469,0.006568799110270475,1.0,0.08656879911027048,0.0002653489491588498
d4j-Closure-47,defects4j:Closure,src/com/google/debugging/sourcemap/SourceMapConsumerV3.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,12,7,771,47,818,5589,0.015,0.9637332254023137,1.0,1.0,0.913347473761005
d4j-Closure-47,defects4j:Closure,src/com/google/javascript/jscomp/SourceMap.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,35,10,1361,1157,2518,6122,0.04,0.9866159623387011,1.0,1.0,0.9993107546266922
d4j-Closure-47,defects4j:Closure,src/com/google/javascript/jscomp/FunctionRewriter.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,15,9,576,37,613,736,0.1427,0.0026525550688606555,1.0,0.08265255506886066,0.00020726264997940604
d4j-Closure-47,defects4j:Closure,src/com/google/javascript/jscomp/MinimizeExitPoints.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,10,5,340,18,358,736,0.0951,0.003114895039051776,1.0,0.08311489503905178,0.0001880529431984805
d4j-Closure-47,defects4j:Closure,src/com/google/javascript/jscomp/GenerateExports.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,13,8,176,17,193,736,0.1236,0.004594304045259864,1.0,0.08459430404525986,0.0002653489491588498
d4j-Closure-47,defects4j:Closure,src/com/google/javascript/jscomp/CodeConsumer.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,17,8,339,47,386,712,0.1671,0.00607186077466368,1.0,0.08607186077466368,0.00026042566558934037
d4j-Closure-47,defects4j:Closure,src/com/google/javascript/jscomp/FieldCleanupPass.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,19,10,194,68,262,735,0.181,0.009404640476717244,1.0,0.08940464047671724,0.00021294026140396358
d4j-Closure-48,defects4j:Closure,src/com/google/javascript/jscomp/TypedScopeCreator.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,85,10,3900,1982,5882,6122,0.0972,0.9903959191873377,1.0,1.0,0.9997490873392719
d4j-Closure-48,defects4j:Closure,src/com/google/javascript/jscomp/PassConfig.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,18,8,449,143,592,623,0.2022,0.00607186077466368,1.0,0.08607186077466368,0.0002582743295081596
d4j-Closure-48,defects4j:Closure,src/com/google/javascript/jscomp/VariableNameGenerator.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,9,9,55,12,67,524,0.1202,0.004133868702206197,1.0,0.0841338687022062,0.00023526092533890364
d4j-Closure-49,defects4j:Closure,src/com/google/javascript/jscomp/MakeDeclaredNamesUnique.java,1,AssertionError,0,0,1,0,0,0,0,0,0.0,16,6,788,200,988,6122,0.0183,0.9794078989435099,1.0,1.0,0.9987549968645866
d4j-Closure-49,defects4j:Closure,src/com/google/javascript/jscomp/AliasStrings.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,12,10,505,45,550,624,0.1346,0.002913338733454016,1.0,0.08291333873345402,0.00020726264997940604
d4j-Closure-49,defects4j:Closure,src/com/google/javascript/jscomp/CoalesceVariableNames.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,27,9,761,315,1076,656,0.2881,0.005987939942594514,1.0,0.08598793994259452,0.00026872000696283305
d4j-Closure-49,defects4j:Closure,src/com/google/javascript/jscomp/DefinitionSite.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,8,8,52,5,57,524,0.1069,0.002814138223846397,1.0,0.0828141382238464,0.0002931615463077591
d4j-Closure-49,defects4j:Closure,src/com/google/javascript/jscomp/NameAnonymousFunctionsMapped.java,0,AssertionError,0,0,1,0,0,0,0,0,0.0,9,8,133,9,142,524,0.1202,0.002422433493663043,1.0,0.08242243349366304,0.0002653489491588498
