event_id,repo,file_name,real_defect,pre_only,fail_only,fused_rule,fused_ml
elasticsearch-ev00175,elasticsearch,server/src/test/java/org/elasticsearch/search/aggregations/bucket/histogram/AutoDateHistogramAggregatorTests.java,1,0.9613161247936718,1.0,1.0,0.97653826623488
elasticsearch-ev00175,elasticsearch,{core => server}/src/main/java/org/elasticsearch/search/aggregations/metrics/InternalNumericMetricsAggregation.java,0,0.06483039523203936,1.0,0.06483039523203936,0.16517727872251858
elasticsearch-ev00175,elasticsearch,x-pack/plugin/prometheus/src/javaRestTest/java/org/elasticsearch/xpack/prometheus/PrometheusRemoteWriteRestIT.java,1,0.734846088719113,1.0,0.834846088719113,0.9337988966489524
elasticsearch-ev00176,elasticsearch,{core => server}/src/test/java/org/elasticsearch/search/aggregations/bucket/GeoDistanceRangeTests.java,0,0.06483039523203936,1.0,0.042937633982506676,0.16306943207470556
elasticsearch-ev00176,elasticsearch,src/main/java/org/elasticsearch/common/lucene/spatial/prefix/NodeTokenStream.java,0,0.3487651744687073,1.0,0.32687241321917465,0.5096628268841114
elasticsearch-ev00176,elasticsearch,src/main/java/org/elasticsearch/common/util/AbstractArray.java,1,0.8584558621186628,1.0,0.83656310086913,0.9134546241495347
elasticsearch-ev00176,elasticsearch,{server => distribution/tools/keystore-cli}/src/test/java/org/elasticsearch/common/settings/AddFileKeyStoreCommandTests.java,0,0.06483039523203936,1.0,0.042937633982506676,0.16306943207470556
elasticsearch-ev00176,elasticsearch,src/test/java/org/elasticsearch/shield/transport/ssl/SslRequireAuthTests.java,1,0.8087054893907464,1.0,0.7868127281412136,0.9206719086997495
elasticsearch-ev00176,elasticsearch,plugin/sql/sql-proto/src/main/java/org/elasticsearch/xpack/sql/plugin/SqlQueryRequestBuilder.java,0,0.4431244589171909,1.0,0.42123169766765817,0.5268267420947993
elasticsearch-ev00176,elasticsearch,src/main/java/org/elasticsearch/search/facet/termsstats/doubles/TermsStatsDoubleFacetCollector.java,1,0.7203337084875615,1.0,0.6984409472380287,0.8842008371965623
elasticsearch-ev00176,elasticsearch,server/src/main/java/org/elasticsearch/action/TransportActionNodeProxy.java,1,0.7957019941966864,1.0,0.7738092329471536,0.8593676930867502
elasticsearch-ev00177,elasticsearch,plugin/{ => watcher}/src/main/java/org/elasticsearch/xpack/watcher/notification/slack/message/SlackMessageDefaults.java,0,0.06483039523203936,1.0,0.07168879761482266,0.14329984107169744
elasticsearch-ev00177,elasticsearch,core/src/test/java/org/elasticsearch/indices/exists/types/{TypesExistsTests.java => TypesExistsIT.java},1,0.18990032973200868,1.0,0.19675873211479197,0.21581976306480047
elasticsearch-ev00177,elasticsearch,core/src/main/java/org/elasticsearch/action/fieldstats/FieldStats.java,1,0.9524223338542429,1.0,0.9592807362370261,0.9738489162972336
elasticsearch-ev00178,elasticsearch,core/src/main/java/org/elasticsearch/index/seqno/GlobalCheckpointTracker.java,1,0.898579615043057,1.0,0.9681418145319334,0.96948969072557
elasticsearch-ev00178,elasticsearch,x-pack/plugin/sql/sql-client/src/test/java/org/elasticsearch/xpack/sql/client/RemoteFailureTests.java,1,0.9114757862060525,1.0,0.981037985694929,0.9637368339462657
elasticsearch-ev00178,elasticsearch,{modules/elasticsearch/src => src}/main/java/org/elasticsearch/common/inject/InjectorImpl.java,0,0.06483039523203936,1.0,0.1343925947209158,0.14329984107169744
elasticsearch-ev00178,elasticsearch,buildSrc/src/main/java/org/elasticsearch/gradle/{ => internal}/test/Fixture.java,0,0.18990032973200868,1.0,0.25946252922088514,0.21581976306480047
elasticsearch-ev00179,elasticsearch,server/src/main/java/org/elasticsearch/cluster/metadata/{MetaDataIndexAliasesService.java => MetadataIndexAliasesService.java},0,0.15894339190933174,1.0,0.08585087793174634,0.23332464766962413
elasticsearch-ev00179,elasticsearch,core/src/main/java/org/elasticsearch/index/store/StoreStats.java,1,0.8561307779498214,1.0,0.783038263972236,0.9070621153325304
elasticsearch-ev00179,elasticsearch,src/main/java/jsr166e/StampedLock.java,0,0.6342210288703035,1.0,0.5611285148927181,0.7778550294255385
elasticsearch-ev00179,elasticsearch,docs/changelog/114665.yaml,1,0.4431244589171909,1.0,0.3700319449396055,0.6205273657345809
elasticsearch-ev00179,elasticsearch,docs/changelog/114157.yaml,0,0.4431244589171909,1.0,0.3700319449396055,0.5217664219354036
elasticsearch-ev00179,elasticsearch,x-pack/plugin/transform/src/internalClusterTest/java/org/elasticsearch/xpack/transform/persistence/AuthorizationStatePersistenceUtilsTests.java,1,0.5430109667898163,1.0,0.46991845281223094,0.6754359009915386
elasticsearch-ev00180,elasticsearch,docs/reference/ml/anomaly-detection/apis/revert-snapshot.asciidoc,1,0.9416416470257862,1.0,0.8876672246200192,0.968294087347775
elasticsearch-ev00180,elasticsearch,src/main/java/org/elasticsearch/search/facet/range/ScriptRangeFacetCollector.java,1,0.6500799365521425,1.0,0.5961055141463755,0.8184634961707073
elasticsearch-ev00180,elasticsearch,server/src/main/java/org/elasticsearch/search/runtime/AbstractBooleanScriptFieldQuery.java,1,0.4333241341288899,1.0,0.37934971172312293,0.5160190889000719
elasticsearch-ev00180,elasticsearch,libs/simdvec/src/main21/java/org/elasticsearch/simdvec/internal/vectorization/NativeD1Q4Scorer.java,0,0.15263751341612022,1.0,0.09866309101035323,0.21105908933229625
elasticsearch-ev00180,elasticsearch,plugins/lang-groovy/src/test/java/org/elasticsearch/messy/tests/IndexLookupTests.java,0,0.1576010070891904,1.0,0.1036265846834234,0.22658493476320216
elasticsearch-ev00180,elasticsearch,src/main/java/org/elasticsearch/common/lucene/versioned/NativeVersionedMap.java,0,0.3499014102578753,1.0,0.2959269878521083,0.5403181547782129
elasticsearch-ev00180,elasticsearch,src/test/java/org/elasticsearch/test/integration/search/geo/GeoDistanceTests.java,1,0.9163279876753623,1.0,0.8623535652695953,0.9635278209541479
elasticsearch-ev00181,elasticsearch,x-pack/plugin/core/src/test/resources/org/elasticsearch/xpack/security/transport/ssl/certs/simple/nodes/self-signed/n3.c5.key,0,0.15689169763107105,1.0,0.23689169763107104,0.23697371430686326
elasticsearch-ev00181,elasticsearch,src/main/java/org/elasticsearch/action/support/broadcast/BroadcastOperationRequestBuilder.java,1,0.8437712547497784,1.0,0.9237712547497784,0.9087584493150037
elasticsearch-ev00181,elasticsearch,core/src/test/java/org/elasticsearch/test/search/aggregations/bucket/SharedSignificantTermsTestMethods.java,0,0.8660019945026205,1.0,0.9460019945026205,0.9094861081850389
elasticsearch-ev00181,elasticsearch,server/src/main/java/org/elasticsearch/index/query/GeoShapeQueryBuilder.java,1,0.9632561706289241,1.0,1.0,0.9772458467156849
elasticsearch-ev00181,elasticsearch,{core/src/test/java/org/elasticsearch/search/aggregations => test/framework/src/main/java/org/elasticsearch/test}/InternalAggregationTestCase.java,0,0.17190989341446233,1.0,0.25190989341446235,0.21581976306480047
elasticsearch-ev00181,elasticsearch,x-pack/plugin/{profiler/src/test/java/org/elasticsearch/xpack/profiler => profiling/src/test/java/org/elasticsearch/xpack/profiling}/StackTraceTests.java,0,0.18990032973200868,1.0,0.26990032973200867,0.21581976306480047
elasticsearch-ev00181,elasticsearch,src/test/java/org/elasticsearch/shield/authc/RealmsTests.java,1,0.7740179037823632,1.0,0.8540179037823632,0.8808214796341667
elasticsearch-ev00181,elasticsearch,x-pack/plugin/sql/src/main/java/org/elasticsearch/xpack/sql/plugin/TransportSqlQueryAction.java,1,0.9632561706289241,1.0,1.0,0.977053599580417
elasticsearch-ev00182,elasticsearch,server/src/test/java/org/elasticsearch/bootstrap/BootstrapChecksTests.java,1,0.9613161247936718,1.0,1.0,0.9767902887039384
elasticsearch-ev00182,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/protocol/xpack/frozen/FreezeResponse.java,0,0.36070920937297896,1.0,0.40770079948245813,0.5674891268039319
elasticsearch-ev00182,elasticsearch,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/physical/OutputExec.java,1,0.7090503867538338,1.0,0.756041976863313,0.8452100978451615
elasticsearch-ev00182,elasticsearch,server/licenses/lucene-queryparser-8.0.0-snapshot-31d7dfe6b1.jar.sha1,0,0.1306428567192515,1.0,0.1776344468287307,0.33288814471304873
elasticsearch-ev00182,elasticsearch,x-pack/plugin/esql/src/main/generated/org/elasticsearch/xpack/esql/expression/predicate/operator/comparison/EqualsKeywordsEvaluator.java,0,0.8782802440776478,1.0,0.925271834187127,0.9195215864763785
elasticsearch-ev00182,elasticsearch,src/test/java/org/elasticsearch/license/AbstractLicensingTestBase.java,1,0.8080700447069276,1.0,0.8550616348164067,0.9307975365650637
elasticsearch-ev00183,elasticsearch,docs/changelog/91788.yaml,0,0.4326394209103808,1.0,0.4326531611080444,0.5111343497209092
elasticsearch-ev00183,elasticsearch,elasticsearch/{watcher => }/src/test/java/org/elasticsearch/xpack/watcher/actions/logging/LoggingActionTests.java,0,0.06483039523203936,1.0,0.06484413542970295,0.15409908686291066
elasticsearch-ev00183,elasticsearch,core/src/test/java/org/elasticsearch/indices/settings/{GetSettingsBlocksTests.java => GetSettingsBlocksIT.java},1,0.18990032973200868,1.0,0.18991406992967225,0.21581976306480047
elasticsearch-ev00183,elasticsearch,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/data/X-BigArrayVector.java.st,1,0.9192382030037242,1.0,0.9192519432013877,0.9592415235183963
elasticsearch-ev00183,elasticsearch,core/src/main/java/org/elasticsearch/search/aggregations/metrics/percentiles/tdigest/InternalTDigestPercentileRanks.java,1,0.8277471529047237,1.0,0.8277608931023872,0.8992429688584801
elasticsearch-ev00184,elasticsearch,server/src/test/java/org/elasticsearch/index/mapper/FloatRangeFieldMapperTests.java,1,0.8531785247807115,1.0,0.9037820843559388,0.9241213040189795
elasticsearch-ev00184,elasticsearch,{watcher => elasticsearch/watcher}/src/main/java/org/elasticsearch/watcher/transport/actions/execute/ExecuteWatchAction.java,0,0.06483039523203936,1.0,0.11543395480726662,0.15409908686291066
elasticsearch-ev00184,elasticsearch,src/main/java/org/elasticsearch/common/settings/loader/PropertiesSettingsLoader.java,1,0.7696066494058819,1.0,0.8202102089811091,0.8758512616709527
elasticsearch-ev00184,elasticsearch,plugin/{ => core}/src/main/java/org/elasticsearch/xpack/ml/job/persistence/InfluencersQueryBuilder.java,0,0.06483039523203936,1.0,0.11543395480726662,0.15409908686291066
elasticsearch-ev00184,elasticsearch,client/rest-high-level/src/main/java/org/elasticsearch/client/ml/dataframe/stats/classification/ValidationLoss.java,1,0.8058857334277232,1.0,0.8564892930029504,0.9224710646460067
elasticsearch-ev00185,elasticsearch,distribution/tools/entitlement-agent/src/main/java/org/elasticsearch/entitlement/agent/EntitlementAgent.java,0,0.37380397064815973,1.0,0.38574705324846253,0.49121574251705086
elasticsearch-ev00185,elasticsearch,x-pack/plugin/sql/sql-proto/src/main/java/org/elasticsearch/xpack/sql/proto/content/ParseException.java,0,0.15263751341612022,1.0,0.164580596016423,0.24910422855887607
elasticsearch-ev00185,elasticsearch,x-pack/plugin/sql/src/benchmarks/generated/org/elasticsearch/xpack/sql/action/jmh_generated/OperatorBenchmark_testVisitAllNumbers_jmhTest.java,1,0.4190855387490486,1.0,0.4310286213493514,0.5991200146715766
elasticsearch-ev00185,elasticsearch,{src => watcher/src}/main/java/org/elasticsearch/watcher/transform/Transform.java,0,0.06483039523203936,1.0,0.07677347783234216,0.15147283767252684
elasticsearch-ev00185,elasticsearch,plugin/src/main/java/org/elasticsearch/xpack/common/GroupedActionListener.java,1,0.15699972115484814,1.0,0.16894280375515092,0.4123448978200272
elasticsearch-ev00185,elasticsearch,{core => server}/src/main/java/org/elasticsearch/index/query/SpanContainingQueryBuilder.java,0,0.06483039523203936,1.0,0.07677347783234216,0.15147283767252684
elasticsearch-ev00185,elasticsearch,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MinIpAggregatorFunction.java,1,0.8333832974889139,1.0,0.8453263800892167,0.9155048913349387
elasticsearch-ev00185,elasticsearch,rest-api-spec/src/main/resources/rest-api-spec/test/indices.data_stream/40_supported_apis.yml,1,0.6745756530303358,1.0,0.6865187356306386,0.7743667067617046
elasticsearch-ev00186,elasticsearch,modules/elasticsearch/src/main/java/org/elasticsearch/{http/action/get/HttpGetAction.java => rest/action/get/RestGetAction.java},0,0.1633394498919652,1.0,0.22276755690525457,0.23697371430686326
elasticsearch-ev00186,elasticsearch,modules/ingest-common/src/yamlRestTest/resources/rest-api-spec/test/ingest/360_append_allow_duplicates.yml,1,0.15263751341612022,1.0,0.21206562042940957,0.18048124299553425
elasticsearch-ev00186,elasticsearch,x-pack/plugin/ilm/src/main/java/org/elasticsearch/xpack/ilm/IndexLifecycleService.java,1,0.9632561706289241,1.0,1.0,0.9772458467156849
elasticsearch-ev00187,elasticsearch,src/test/java/org/elasticsearch/test/unit/index/mapper/numeric/SimpleNumericTests.java,1,0.7687058963137141,1.0,0.7628081466790642,0.8739374016470857
elasticsearch-ev00187,elasticsearch,docs/changelog/102832.yaml,0,0.4326394209103808,1.0,0.42674167127573087,0.41592337853186895
elasticsearch-ev00187,elasticsearch,libs/x-content/src/test/java/org/elasticsearch/{common => }/xcontent/XContentParserTests.java,1,0.17190989341446233,1.0,0.16601214377981238,0.21581976306480047
elasticsearch-ev00187,elasticsearch,{plugins/repository-hdfs/hadoop-client-api/src/patcher/java/org/elasticsearch/hdfs/patch => build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/dependencies/patches/hdfs}/ShellPatcher.java,1,0.18990032973200868,1.0,0.1840025800973587,0.21581976306480047
elasticsearch-ev00187,elasticsearch,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/dataframe/extractor/DataFrameDataExtractorContext.java,0,0.8268078509118052,1.0,0.8209101012771552,0.9007829258579185
elasticsearch-ev00187,elasticsearch,x-pack/plugin/core/src/test/java/org/elasticsearch/xpack/core/ilm/action/MoveToStepRequestTests.java,1,0.8500706324339674,1.0,0.8441728827993175,0.9087584493150037
elasticsearch-ev00187,elasticsearch,elasticsearch/{ => x-pack}/watcher/src/main/java/org/elasticsearch/watcher/transport/actions/get/GetWatchResponse.java,0,0.06483039523203936,1.0,0.05893264559738941,0.17505410667656612
elasticsearch-ev00188,elasticsearch,{core => server}/src/main/java/org/elasticsearch/action/admin/cluster/tasks/TransportPendingClusterTasksAction.java,0,0.06483039523203936,1.0,0.0,0.1600138069754971
elasticsearch-ev00188,elasticsearch,core/src/main/java/org/elasticsearch/action/admin/indices/template/delete/TransportDeleteIndexTemplateAction.java,1,0.8304814751631991,1.0,0.7283348135651995,0.879309164956989
elasticsearch-ev00188,elasticsearch,core/src/test/java/org/elasticsearch/indices/cache/query/{IndicesRequestCacheTests.java => IndicesRequestCacheIT.java},1,0.18990032973200868,1.0,0.08775366813400892,0.21388863787443932
elasticsearch-ev00189,elasticsearch,plugins/ingest-attachment/licenses/xz-NOTICE.txt,0,0.1383311116225649,1.0,0.17705685796432102,0.2660923601193812
elasticsearch-ev00189,elasticsearch,src/main/java/org/elasticsearch/gateway/none/NoneGatewayModule.java,1,0.6039724899146933,1.0,0.6426982362564494,0.7525031951383365
elasticsearch-ev00189,elasticsearch,docs/changelog/141940.yaml,1,0.4580877468008228,1.0,0.4968134931425789,0.5561840496263807
elasticsearch-ev00189,elasticsearch,x-pack/plugin/shutdown/qa/multi-node/build.gradle,1,0.8892105271244057,1.0,0.9279362734661617,0.9286613047117026
elasticsearch-ev00189,elasticsearch,x-pack/plugin/inference/src/test/java/org/elasticsearch/xpack/inference/rank/textsimilarity/TextSimilarityRankTests.java,1,0.9465776532594066,1.0,0.9853033996011625,0.9594188255542586
elasticsearch-ev00189,elasticsearch,plugin/src/main/java/org/elasticsearch/xpack/{ => watcher}/notification/email/attachment/EmailAttachmentParser.java,0,0.17190989341446233,1.0,0.21063563975621846,0.21581976306480047
elasticsearch-ev00189,elasticsearch,plugin/src/main/java/org/elasticsearch/xpack/ssl/DefaultJDKTrustConfig.java,0,0.15689169763107105,1.0,0.19561744397282715,0.23697371430686326
elasticsearch-ev00189,elasticsearch,libs/{elasticsearch-core => core}/src/test/java/org/elasticsearch/bootstrap/JarHellTests.java,0,0.06483039523203936,1.0,0.10355614157379549,0.17505410667656612
elasticsearch-ev00190,elasticsearch,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/inference/bulk/BulkInferenceExecutor.java,1,0.4240246810889732,1.0,0.4547727355562636,0.6243027217160756
elasticsearch-ev00190,elasticsearch,x-pack/plugin/ilm/src/main/java/org/elasticsearch/xpack/ilm/action/TransportStartILMAction.java,1,0.9434136627983437,1.0,0.9741617172656342,0.9573912669260419
elasticsearch-ev00190,elasticsearch,buildSrc/src/testFixtures/java/org/elasticsearch/gradle/{ => internal}/test/GradleIntegrationTestCase.java,0,0.19654044344256788,1.0,0.22728849790985828,0.2910785932974915
elasticsearch-ev00191,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/action/DataStreamsStatsAction.java,1,0.8345659657223581,1.0,0.8282840449430687,0.8989695457422404
elasticsearch-ev00191,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/{indexlifecycle => ilm}/PhaseExecutionInfo.java,0,0.18990032973200868,1.0,0.1836184089527193,0.21581976306480047
elasticsearch-ev00191,elasticsearch,buildSrc/src/main/java/org/elasticsearch/gradle/ElasticsearchDistribution.java,1,0.9563830048888106,1.0,0.9501010841095212,0.9735872089955694
elasticsearch-ev00191,elasticsearch,docs/changelog/120360.yaml,0,0.4326394209103808,1.0,0.42635750013109147,0.38858361501541694
elasticsearch-ev00191,elasticsearch,x-pack/plugin/inference/src/test/java/org/elasticsearch/xpack/inference/external/action/amazonbedrock/AmazonBedrockActionCreatorTests.java,0,0.7373565168373264,1.0,0.731074596058037,0.8499217498312236
elasticsearch-ev00191,elasticsearch,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/MedianAbsoluteDeviationLongAggregator.java,1,0.9007583995566825,1.0,0.8944764787773931,0.9595398967261322
elasticsearch-ev00192,elasticsearch,modules/elasticsearch/src/main/java/org/elasticsearch/util/gnu/trove/decorator/TIntShortHashMapDecorator.java,0,0.2509556841732237,1.0,0.2809556841732237,0.3451490156652611
elasticsearch-ev00192,elasticsearch,plugins/{cloud-aws => repository-s3}/src/main/java/org/elasticsearch/cloud/aws/blobstore/S3BlobStore.java,0,0.06483039523203936,1.0,0.09483039523203936,0.15147283767252684
elasticsearch-ev00192,elasticsearch,x-pack/plugin/ml/src/test/java/org/elasticsearch/xpack/ml/aggs/inference/ParsedInference.java,1,0.7939742702318168,1.0,0.8239742702318168,0.9207943315442104
elasticsearch-ev00192,elasticsearch,elasticsearch/x-pack/monitoring/src/test/java/org/elasticsearch/xpack/monitoring/exporter/http/PublishableHttpResourceTests.java,1,0.29944367940346245,1.0,0.3294436794034624,0.3480995524552993
elasticsearch-ev00192,elasticsearch,benchmarks/src/main/java/org/elasticsearch/benchmark/indices/common/MappingParsingBenchmark.java,0,0.6683783537593762,1.0,0.6983783537593762,0.7900642130305766
elasticsearch-ev00192,elasticsearch,core/src/main/java/org/elasticsearch/cluster/metadata/MetaDataIndexStateService.java,1,0.9506057517323446,1.0,0.9806057517323447,0.9661043591718428
elasticsearch-ev00192,elasticsearch,{modules/elasticsearch/src => src}/test/java/org/elasticsearch/index/mapper/boost/CustomBoostMappingTests.java,0,0.06483039523203936,1.0,0.09483039523203936,0.15147283767252684
elasticsearch-ev00192,elasticsearch,docs/changelog/112230.yaml,1,0.4475331901035727,1.0,0.47753319010357265,0.5559084639297442
elasticsearch-ev00193,elasticsearch,plugins/{cloud-gce => discovery-gce}/licenses/httpclient-4.3.6.jar.sha1,0,0.06483039523203936,1.0,0.02946467994262421,0.15409908686291066
elasticsearch-ev00193,elasticsearch,core/src/main/java/org/elasticsearch/common/util/LongHash.java,1,0.17190989341446233,1.0,0.13654417812504718,0.21581976306480047
elasticsearch-ev00193,elasticsearch,core/src/test/java/org/elasticsearch/nested/{SimpleNestedTests.java => SimpleNestedIT.java},1,0.18990032973200868,1.0,0.15453461444259353,0.21581976306480047
elasticsearch-ev00193,elasticsearch,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/ml/dataframe/analyses/OutlierDetection.java,1,0.9573637510706454,1.0,0.9219980357812303,0.9706582475402811
elasticsearch-ev00193,elasticsearch,{plugin => x-pack/plugin}/security/src/test/java/org/elasticsearch/xpack/security/rest/action/user/HasPrivilegesRestResponseTests.java,0,0.06483039523203936,1.0,0.02946467994262421,0.15409908686291066
elasticsearch-ev00193,elasticsearch,server/src/main/java/org/apache/lucene/queries/SearchAfterSortedDocQuery.java,1,0.7666777367540157,1.0,0.7313120214646006,0.8676246574209471
elasticsearch-ev00193,elasticsearch,sql/jdbc/src/main/resources/META-INF/services/java.sql.Driver,0,0.15962417798441136,1.0,0.12425846269499621,0.37108834663109347
elasticsearch-ev00194,elasticsearch,rest-api-spec/src/yamlRestTest/resources/rest-api-spec/test/update/95_require_alias.yml,0,0.35124732992132973,1.0,0.3710185061886178,0.5487254187285194
elasticsearch-ev00194,elasticsearch,plugin/{ => watcher}/src/test/java/org/elasticsearch/xpack/watcher/input/chain/ExecutableChainInputTests.java,0,0.06483039523203936,1.0,0.08460157149932741,0.15409908686291066
elasticsearch-ev00194,elasticsearch,x-pack/plugin/sql/src/test/resources/mapping-numeric.json,1,0.2951407718717347,1.0,0.3149119481390228,0.4555728038923952
elasticsearch-ev00194,elasticsearch,modules/lang-painless/src/main/java/org/elasticsearch/painless/action/PainlessContextClassBindingInfo.java,1,0.8782802440776478,1.0,0.8980514203449358,0.9279915635405709
elasticsearch-ev00195,elasticsearch,src/main/java/org/elasticsearch/watcher/history/InternalWatchExecutor.java,0,0.18990032973200868,1.0,0.20786288654455398,0.21581976306480047
elasticsearch-ev00195,elasticsearch,docs/reference/inference/service-hugging-face.asciidoc,1,0.7306856480005051,1.0,0.7486482048130503,0.8948561151616448
elasticsearch-ev00195,elasticsearch,docs/reference/mapping/types/text.asciidoc,1,0.9632561706289241,1.0,0.9812187274414693,0.9814576625465004
elasticsearch-ev00195,elasticsearch,client/rest-high-level/src/test/java/org/elasticsearch/client/indices/ReloadAnalyzersResponseTests.java,1,0.8488458071471535,1.0,0.8668083639596987,0.9273749885670632
elasticsearch-ev00195,elasticsearch,docs/painless/painless-api-reference/ZoneOffset.asciidoc,0,0.3891189761108517,1.0,0.40708153292339705,0.5724620742190119
elasticsearch-ev00195,elasticsearch,server/src/main/java/org/elasticsearch/cluster/routing/RoutingException.java,0,0.5721754046884739,1.0,0.5901379615010192,0.6766367892805241
elasticsearch-ev00195,elasticsearch,elasticsearch/src/test/java/org/elasticsearch/xpack/monitoring/collector/cluster/ClusterStateCollectorTests.java,0,0.17045265436193277,1.0,0.18841521117447807,0.23474522381835808
elasticsearch-ev00195,elasticsearch,core/src/test/java/org/elasticsearch/index/query/QueryDSLDocumentationTests.java,1,0.9577269263080874,1.0,0.9756894831206328,0.97653826623488
elasticsearch-ev00196,elasticsearch,plugin/src/main/java/org/elasticsearch/license/plugin/action/delete/TransportDeleteLicenseAction.java,1,0.5927342415577367,1.0,0.8527342415577367,0.7255595609651867
elasticsearch-ev00196,elasticsearch,core/src/main/java/org/elasticsearch/rest/action/admin/indices/template/put/RestPutIndexTemplateAction.java,0,0.561931579806352,1.0,0.821931579806352,0.6982070648260928
elasticsearch-ev00196,elasticsearch,src/main/java/org/elasticsearch/common/Strings.java,1,0.9590665463424158,1.0,1.0,0.97653826623488
elasticsearch-ev00197,elasticsearch,src/main/java/org/elasticsearch/common/xcontent/yaml/YamlXContentParser.java,1,0.4712247121161919,1.0,0.5688516368678305,0.6620972034138402
elasticsearch-ev00197,elasticsearch,docs/reference/search-connectors/es-connectors-s3.md,1,0.8030317833464294,1.0,0.900658708098068,0.8720082798488846
elasticsearch-ev00197,elasticsearch,x-pack/plugin/esql/src/main/java/generated/org/elasticsearch/xpack/esql/expression/function/scalar/math/RoundEvaluator.java,0,0.37380397064815973,1.0,0.47143089539979827,0.6056605755850645
elasticsearch-ev00198,elasticsearch,modules/elasticsearch/src/main/java/org/elasticsearch/bootstrap/Bootstrap.java,1,0.910178642240616,1.0,0.8490802140168234,0.973902802205036
elasticsearch-ev00198,elasticsearch,docs/reference/watcher/customizing-watches.asciidoc,0,0.07571776543386761,1.0,0.01461933721007512,0.09465243048340372
elasticsearch-ev00198,elasticsearch,x-pack/plugin/esql/src/main/generated/org/elasticsearch/xpack/esql/expression/function/scalar/math/TanEvaluator.java,0,0.8756262422817194,1.0,0.8145278140579268,0.9168266273301175
elasticsearch-ev00198,elasticsearch,elasticsearch/src/main/java/org/elasticsearch/xpack/prelert/action/GetRecordsAction.java,1,0.8112450850183563,1.0,0.7501466567945638,0.9015278508886378
elasticsearch-ev00199,elasticsearch,docs/changelog/144425.yaml,1,0.1513388029373108,1.0,0.1702744926254265,0.23726145201672943
elasticsearch-ev00199,elasticsearch,modules/ingest-attachment/licenses/jempbox-1.8.16.jar.sha1,0,0.09743260741567486,1.0,0.11636829710379053,0.2661022159395015
elasticsearch-ev00199,elasticsearch,x-pack/plugin/security/qa/saml-rest-tests/src/javaRestTest/resources/ssl/ca.crt,0,0.15689169763107105,1.0,0.17582738731918668,0.24514922283027168
elasticsearch-ev00199,elasticsearch,src/test/resources/org/elasticsearch/index/mapper/multipledocs/test-mapping.json,0,0.15689169763107105,1.0,0.17582738731918668,0.24514922283027168
elasticsearch-ev00199,elasticsearch,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/expression/function/scalar/math/PiTests.java,1,0.9014881468544382,1.0,0.920423836542554,0.9549445309831899
elasticsearch-ev00199,elasticsearch,server/src/test/java/org/elasticsearch/index/mapper/ShortFieldMapperTests.java,1,0.8188106072327362,1.0,0.8377462969208519,0.9044535014568332
elasticsearch-ev00199,elasticsearch,plugins/analysis-icu/src/main/java/org/elasticsearch/plugin/analysis/icu/AnalysisIcuFeatures.java,0,0.15689169763107105,1.0,0.17582738731918668,0.24514922283027168
elasticsearch-ev00199,elasticsearch,client/rest-high-level/src/test/java/org/elasticsearch/client/ml/job/process/TimingStatsTests.java,1,0.8192626769309032,1.0,0.8381983666190188,0.9358798820921164
elasticsearch-ev00200,elasticsearch,core/src/test/java/org/elasticsearch/index/query/RangeQueryBuilderTest.java,1,0.7889275452181903,1.0,0.6868658780587475,0.9372239895127062
elasticsearch-ev00200,elasticsearch,src/main/java/org/elasticsearch/cluster/metadata/MetaDataMappingService.java,1,0.9632561706289241,1.0,0.8611945034694813,0.97653826623488
elasticsearch-ev00200,elasticsearch,qa/smoke-test-reindex-with-all-modules/src/test/resources/rest-api-spec/test/reindex/{40_search_failures.yaml => 40_search_failures.yml},0,0.06483039523203936,1.0,0.0,0.17505410667656612
elasticsearch-ev00201,elasticsearch,src/main/java/org/elasticsearch/action/search/SearchOperationThreading.java,1,0.641923972815477,1.0,0.7219239728154769,0.7916979099626137
elasticsearch-ev00201,elasticsearch,core/src/main/java/org/elasticsearch/common/geo/SpatialStrategy.java,0,0.793543911906346,1.0,0.873543911906346,0.8852694930690963
elasticsearch-ev00201,elasticsearch,core/licenses/lucene-memory-6.3.0.jar.sha1,0,0.11950652124366122,1.0,0.19950652124366122,0.2607543730428801
elasticsearch-ev00201,elasticsearch,core/src/test/java/org/elasticsearch/search/geo/GeoBoundingBoxIT.java,1,0.9506057517323446,1.0,1.0,0.9723655531906461
elasticsearch-ev00201,elasticsearch,buildSrc/src/test/java/org/elasticsearch/gradle/testclusters/TestClustersPluginIT.java,1,0.9241535552203399,1.0,1.0,0.9735872089955694
